0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.1421133216382468,-2.016299533318444,-2.016299533318444,-1.5846169623271036,-2.2321408188141123,-2.3400614615619446,-2.3400614615619446,-1.908378890570608,-1.800458247822772,-1.045013748587931,-0.6133311775965943,-0.6133311775965943,-1.045013748587931,-1.045013748587931,-0.9370931058400986,-0.8291724630922626,-1.045013748587931,-0.5054105348487582,-0.5054105348487582,-0.18164860660525375,-0.5054105348487582,-0.6133311775965943,-0.5054105348487582,-0.6133311775965943,-0.9370931058400986,-0.8291724630922626,-1.045013748587931,-1.3687756768314352,-1.3687756768314352,-1.2608550340835991,-1.5846169623271036,-1.152934391335767,-0.7212518203444265,-0.5054105348487582,-0.8291724630922626,-0.07372796385742152,-0.2895692493530898,-0.18164860660525375,-0.07372796385742152,0.03419267889041456,0.6817165353774195,0.7896371781252556,1.005478463620924,1.2213197491165921,0.7896371781252556,0.5737958926295873,0.5737958926295873,0.35795460713391897,0.1421133216382468,0.5737958926295873,0.5737958926295873,0.5737958926295873,0.03419267889041456,-0.18164860660525375,-0.18164860660525375,0.03419267889041456,-0.2895692493530898,0.1421133216382468,0.46587524988175116,0.8975578208730917,1.11339910636876,1.3292403918644282,1.2213197491165921,0.5737958926295873,0.5737958926295873,1.005478463620924,0.35795460713391897,0.7896371781252556,0.6817165353774195,-0.3974898921009259,0.7896371781252556,0.8975578208730917,0.7896371781252556,0.7896371781252556,0.1421133216382468,0.03419267889041456,-0.2895692493530898,-0.6133311775965943,-0.5054105348487582,1.4371610346122643,-0.07372796385742152,0.5737958926295873,2.4084468193427737,0.35795460713391897,1.005478463620924,0.5737958926295873,0.8975578208730917,1.005478463620924,1.3292403918644282,1.4371610346122643,1.6530023201079327,1.6530023201079327,1.5450816773600966,1.2213197491165921,1.005478463620924,0.7896371781252556,0.6817165353774195,0.5737958926295873,0.46587524988175116,0.35795460713391897,-0.07372796385742152
-0.09490636768444603,-2.0781221889526775,-1.6374075620041795,-2.2984795024269244,-2.4086581591640464,-2.4086581591640464,-1.967943532215552,-1.8577648754784266,-1.0865142783185597,-0.6457996513700657,-0.6457996513700657,-1.0865142783185597,-1.0865142783185597,-0.9763356215814383,-0.8661569648443127,-1.0865142783185597,-0.5356209946329402,-0.5356209946329402,-0.20508502442156762,-0.5356209946329402,-0.6457996513700657,-0.5356209946329402,-0.6457996513700657,-0.9763356215814383,-0.8661569648443127,-1.0865142783185597,-1.4170502485299323,-1.4170502485299323,-1.3068715917928069,-1.6374075620041795,-1.1966929350556854,-0.7559783081071872,-0.5356209946329402,-0.8661569648443127,-0.09490636768444603,-0.3152636811586931,-0.20508502442156762,-0.09490636768444603,0.015272289052679465,0.6763442294754207,0.7865228862125462,1.0068801996867933,1.2272375131610402,0.7865228862125462,0.5661655727382991,0.5661655727382991,0.345808259264052,0.12545094578980104,0.5661655727382991,0.5661655727382991,0.5661655727382991,0.015272289052679465,-0.20508502442156762,-0.20508502442156762,0.015272289052679465,-0.3152636811586931,0.12545094578980104,0.45598691600117364,0.8967015429496716,1.1170588564239188,1.337416169898166,1.2272375131610402,0.5661655727382991,0.5661655727382991,1.0068801996867933,0.345808259264052,0.7865228862125462,0.6763442294754207,-0.4254423378958186,0.7865228862125462,0.8967015429496716,0.7865228862125462,0.7865228862125462,0.12545094578980104,0.015272289052679465,-0.3152636811586931,-0.6457996513700657,-0.5356209946329402,1.4475948266352914,-0.09490636768444603,0.5661655727382991,2.439202737269405,0.345808259264052,1.0068801996867933,0.5661655727382991,0.8967015429496716,1.0068801996867933,1.337416169898166,1.4475948266352914,1.6679521401095383,1.6679521401095383,1.5577734833724128,1.2272375131610402,1.0068801996867933,0.7865228862125462,0.6763442294754207,0.5661655727382991,0.45598691600117364,0.345808259264052,-0.09490636768444603,0.12545094578980104
0.3288133437776474,-1.6975685510960474,-2.373029182720614,-2.485605954658039,-2.485605954658039,-2.0352988669083305,-1.9227220949709016,-1.1346846914089102,-0.6843776036592021,-0.6843776036592021,-1.1346846914089102,-1.1346846914089102,-1.0221079194714853,-0.9095311475340562,-1.1346846914089102,-0.571800831721773,-0.571800831721773,-0.23407051590948982,-0.571800831721773,-0.6843776036592021,-0.571800831721773,-0.6843776036592021,-1.0221079194714853,-0.9095311475340562,-1.1346846914089102,-1.4724150072211935,-1.4724150072211935,-1.3598382352837644,-1.6975685510960474,-1.2472614633463392,-0.7969543755966271,-0.571800831721773,-0.9095311475340562,-0.12149374397206478,-0.3466472878469189,-0.23407051590948982,-0.12149374397206478,-0.008916972034635729,0.6665436595899266,0.7791204315273557,1.0042739754022096,1.2294275192770638,0.7791204315273557,0.5539668876525016,0.5539668876525016,0.3288133437776474,0.10365979990278933,0.5539668876525016,0.5539668876525016,0.5539668876525016,-0.008916972034635729,-0.23407051590948982,-0.23407051590948982,-0.008916972034635729,-0.3466472878469189,0.10365979990278933,0.4413901157150725,0.8916972034647846,1.1168507473396387,1.342004291214493,1.2294275192770638,0.5539668876525016,0.5539668876525016,1.0042739754022096,0.3288133437776474,0.7791204315273557,0.6665436595899266,-0.45922405978434794,0.7791204315273557,0.8916972034647846,0.7791204315273557,0.7791204315273557,0.10365979990278933,-0.008916972034635729,-0.3466472878469189,-0.6843776036592021,-0.571800831721773,1.454581063151922,-0.12149374397206478,0.5539668876525016,2.4677720105887673,0.3288133437776474,1.0042739754022096,0.5539668876525016,0.8916972034647846,1.0042739754022096,1.342004291214493,1.454581063151922,1.679734607026776,1.679734607026776,1.567157835089347,1.2294275192770638,1.0042739754022096,0.7791204315273557,0.6665436595899266,0.5539668876525016,0.4413901157150725,0.3288133437776474,-0.12149374397206478,0.10365979990278933,-0.12149374397206478
0.42601399372951354,-2.4272627547240715,-2.5413938246622125,-2.5413938246622125,-2.0848695449096404,-1.9707384749714953,-1.1718209854044925,-0.7152967056519205,-0.7152967056519205,-1.1718209854044925,-1.1718209854044925,-1.0576899154663515,-0.9435588455282065,-1.1718209854044925,-0.6011656357137755,-0.6011656357137755,-0.2587724258993444,-0.6011656357137755,-0.7152967056519205,-0.6011656357137755,-0.7152967056519205,-1.0576899154663515,-0.9435588455282065,-1.1718209854044925,-1.5142141952189234,-1.5142141952189234,-1.4000831252807784,-1.7424763350952095,-1.2859520553426373,-0.8294277755900614,-0.6011656357137755,-0.9435588455282065,-0.14464135596120345,-0.37290349583748944,-0.2587724258993444,-0.14464135596120345,-0.030510286023058435,0.6542761336057995,0.7684072035439445,0.9966693434202305,1.2249314832965166,0.7684072035439445,0.5401450636676586,0.5401450636676586,0.31188292379137256,0.08362078391508253,0.5401450636676586,0.5401450636676586,0.5401450636676586,-0.030510286023058435,-0.2587724258993444,-0.2587724258993444,-0.030510286023058435,-0.37290349583748944,0.08362078391508253,0.42601399372951354,0.8825382734820896,1.1108004133583755,1.3390625532346616,1.2249314832965166,0.5401450636676586,0.5401450636676586,0.9966693434202305,0.31188292379137256,0.7684072035439445,0.6542761336057995,-0.4870345657756345,0.7684072035439445,0.8825382734820896,0.7684072035439445,0.7684072035439445,0.08362078391508253,-0.030510286023058435,-0.37290349583748944,-0.7152967056519205,-0.6011656357137755,1.4531936231728066,-0.14464135596120345,0.5401450636676586,2.4803732526160953,0.31188292379137256,0.9966693434202305,0.5401450636676586,0.8825382734820896,0.9966693434202305,1.3390625532346616,1.4531936231728066,1.6814557630490925,1.6814557630490925,1.5673246931109475,1.2249314832965166,0.9966693434202305,0.7684072035439445,0.6542761336057995,0.5401450636676586,0.42601399372951354,0.31188292379137256,-0.14464135596120345,0.08362078391508253,-0.14464135596120345,0.31188292379137256
0.8726223511017267,-2.643395898683086,-2.643395898683086,-2.174593465378446,-2.057392857052284,-1.2369885987691618,-0.7681861654645217,-0.7681861654645217,-1.2369885987691618,-1.2369885987691618,-1.1197879904430037,-1.0025873821168416,-1.2369885987691618,-0.6509855571383596,-0.6509855571383596,-0.2993837321598775,-0.6509855571383596,-0.7681861654645217,-0.6509855571383596,-0.7681861654645217,-1.1197879904430037,-1.0025873821168416,-1.2369885987691618,-1.5885904237476438,-1.5885904237476438,-1.4713898154214817,-1.8229916403999638,-1.3541892070953239,-0.8853867737906796,-0.6509855571383596,-1.0025873821168416,-0.1821831238337196,-0.4165843404860396,-0.2993837321598775,-0.1821831238337196,-0.0649825155075575,0.6382211344494025,0.7554217427755646,0.9898229594278846,1.2242241760802046,0.7554217427755646,0.5210205261232446,0.5210205261232446,0.2866193094709246,0.052218092818600424,0.5210205261232446,0.5210205261232446,0.5210205261232446,-0.0649825155075575,-0.2993837321598775,-0.2993837321598775,-0.0649825155075575,-0.4165843404860396,0.052218092818600424,0.40381991779708254,0.8726223511017267,1.1070235677540468,1.3414247844063667,1.2242241760802046,0.5210205261232446,0.5210205261232446,0.9898229594278846,0.2866193094709246,0.7554217427755646,0.6382211344494025,-0.5337849488122016,0.7554217427755646,0.8726223511017267,0.7554217427755646,0.7554217427755646,0.052218092818600424,-0.0649825155075575,-0.4165843404860396,-0.7681861654645217,-0.6509855571383596,1.4586253927325288,-0.1821831238337196,0.5210205261232446,2.513430867667971,0.2866193094709246,0.9898229594278846,0.5210205261232446,0.8726223511017267,0.9898229594278846,1.3414247844063667,1.4586253927325288,1.6930266093848487,1.6930266093848487,1.5758260010586866,1.2242241760802046,0.9898229594278846,0.7554217427755646,0.6382211344494025,0.5210205261232446,0.40381991779708254,0.2866193094709246,-0.1821831238337196,0.052218092818600424,-0.1821831238337196,0.2866193094709246,0.40381991779708254
0.507097271602041,-2.769808556973139,-2.2843410268138546,-2.162974144274031,-1.3134059664952815,-0.8279384363359973,-0.8279384363359973,-1.3134059664952815,-1.3134059664952815,-1.1920390839554627,-1.0706722014156396,-1.3134059664952815,-0.7065715537961741,-0.7065715537961741,-0.3424709061767087,-0.7065715537961741,-0.8279384363359973,-0.7065715537961741,-0.8279384363359973,-1.1920390839554627,-1.0706722014156396,-1.3134059664952815,-1.677506614114747,-1.677506614114747,-1.5561397315749237,-1.9202403791943892,-1.4347728490351048,-0.9493053188758163,-0.7065715537961741,-1.0706722014156396,-0.2211040236368898,-0.4638377887165319,-0.3424709061767087,-0.2211040236368898,-0.09973714109706658,0.6284641541418599,0.749831036681683,0.9925648017613252,1.2352985668409673,0.749831036681683,0.507097271602041,0.507097271602041,0.2643635065223988,0.021629741442752343,0.507097271602041,0.507097271602041,0.507097271602041,-0.09973714109706658,-0.3424709061767087,-0.3424709061767087,-0.09973714109706658,-0.4638377887165319,0.021629741442752343,0.38573038906221774,0.8711979192215064,1.1139316843011484,1.3566654493807906,1.2352985668409673,0.507097271602041,0.507097271602041,0.9925648017613252,0.2643635065223988,0.749831036681683,0.6284641541418599,-0.5852046712563552,0.749831036681683,0.8711979192215064,0.749831036681683,0.749831036681683,0.021629741442752343,-0.09973714109706658,-0.4638377887165319,-0.8279384363359973,-0.7065715537961741,1.478032331920614,-0.2211040236368898,0.507097271602041,2.5703342747790057,0.2643635065223988,0.9925648017613252,0.507097271602041,0.8711979192215064,0.9925648017613252,1.3566654493807906,1.478032331920614,1.720766097000256,1.720766097000256,1.5993992144604328,1.2352985668409673,0.9925648017613252,0.749831036681683,0.6284641541418599,0.507097271602041,0.38573038906221774,0.2643635065223988,-0.2211040236368898,0.021629741442752343,-0.2211040236368898,0.2643635065223988,0.38573038906221774,0.8711979192215064
-0.006252902411115322,-2.406116847803415,-2.2798082190985554,-1.3956478181645504,-0.8904133033451203,-0.8904133033451203,-1.3956478181645504,-1.3956478181645504,-1.269339189459695,-1.1430305607548352,-1.3956478181645504,-0.7641046746402604,-0.7641046746402604,-0.38517878852568566,-0.7641046746402604,-0.8904133033451203,-0.7641046746402604,-0.8904133033451203,-1.269339189459695,-1.1430305607548352,-1.3956478181645504,-1.7745737042791252,-1.7745737042791252,-1.6482650755742654,-2.02719096168884,-1.52195644686941,-1.0167219320499754,-0.7641046746402604,-1.1430305607548352,-0.2588701598208304,-0.5114874172305454,-0.38517878852568566,-0.2588701598208304,-0.1325615311159706,0.6252902411131745,0.7515988698180343,1.0042161272277494,1.2568333846374644,0.7515988698180343,0.49898161240831923,0.49898161240831923,0.2463643549986042,-0.006252902411115322,0.49898161240831923,0.49898161240831923,0.49898161240831923,-0.1325615311159706,-0.38517878852568566,-0.38517878852568566,-0.1325615311159706,-0.5114874172305454,-0.006252902411115322,0.37267298370345947,0.8779074985228941,1.130524755932609,1.3831420133423242,1.2568333846374644,0.49898161240831923,0.49898161240831923,1.0042161272277494,0.2463643549986042,0.7515988698180343,0.6252902411131745,-0.6377960459354052,0.7515988698180343,0.8779074985228941,0.7515988698180343,0.7515988698180343,-0.006252902411115322,-0.1325615311159706,-0.5114874172305454,-0.8904133033451203,-0.7641046746402604,1.5094506420471838,-0.2588701598208304,0.49898161240831923,2.646228300390904,0.2463643549986042,1.0042161272277494,0.49898161240831923,0.8779074985228941,1.0042161272277494,1.3831420133423242,1.5094506420471838,1.762067899456899,1.762067899456899,1.6357592707520392,1.2568333846374644,1.0042161272277494,0.7515988698180343,0.6252902411131745,0.49898161240831923,0.37267298370345947,0.2463643549986042,-0.2588701598208304,-0.006252902411115322,-0.2588701598208304,0.2463643549986042,0.37267298370345947,0.8779074985228941,0.49898161240831923
0.22670588429574387,-2.3752593786438823,-1.464571536615014,-0.9441784840270907,-0.9441784840270907,-1.464571536615014,-1.464571536615014,-1.3344732734680356,-1.2043750103210524,-1.464571536615014,-0.8140802208801076,-0.8140802208801076,-0.4237854314391627,-0.8140802208801076,-0.9441784840270907,-0.8140802208801076,-0.9441784840270907,-1.3344732734680356,-1.2043750103210524,-1.464571536615014,-1.854866326055959,-1.854866326055959,-1.7247680629089759,-2.115062852349921,-1.5946697997619972,-1.0742767471740693,-0.8140802208801076,-1.2043750103210524,-0.29368716829218416,-0.5538836945861458,-0.4237854314391627,-0.29368716829218416,-0.163588905145201,0.6170006737366841,0.7470989368836672,1.007295463177629,1.2674919894715908,0.7470989368836672,0.48690241058970557,0.48690241058970557,0.22670588429574387,-0.033490641998222444,0.48690241058970557,0.48690241058970557,0.48690241058970557,-0.163588905145201,-0.4237854314391627,-0.4237854314391627,-0.163588905145201,-0.5538836945861458,-0.033490641998222444,0.35680414744272243,0.8771972000306505,1.137393726324612,1.397590252618574,1.2674919894715908,0.48690241058970557,0.48690241058970557,1.007295463177629,0.22670588429574387,0.7470989368836672,0.6170006737366841,-0.683981957733129,0.7470989368836672,0.8771972000306505,0.7470989368836672,0.7470989368836672,-0.033490641998222444,-0.163588905145201,-0.5538836945861458,-0.9441784840270907,-0.8140802208801076,1.527688515765557,-0.29368716829218416,0.48690241058970557,2.698572884088387,0.22670588429574387,1.007295463177629,0.48690241058970557,0.8771972000306505,1.007295463177629,1.397590252618574,1.527688515765557,1.7878850420595187,1.7878850420595187,1.6577867789125356,1.2674919894715908,1.007295463177629,0.7470989368836672,0.6170006737366841,0.48690241058970557,0.35680414744272243,0.22670588429574387,-0.29368716829218416,-0.033490641998222444,-0.29368716829218416,0.22670588429574387,0.35680414744272243,0.8771972000306505,0.48690241058970557,-0.033490641998222444
0.7352889388093619,-1.5353785215065596,-1.0011038249616386,-1.0011038249616386,-1.5353785215065596,-1.5353785215065596,-1.4018098473703318,-1.268241173234099,-1.5353785215065596,-0.8675351508254059,-0.8675351508254059,-0.46682912841671276,-0.8675351508254059,-1.0011038249616386,-0.8675351508254059,-1.0011038249616386,-1.4018098473703318,-1.268241173234099,-1.5353785215065596,-1.9360845439152528,-1.9360845439152528,-1.80251586977902,-2.203221892187713,-1.6689471956427921,-1.1346724990978665,-0.8675351508254059,-1.268241173234099,-0.3332604542804849,-0.6003978025529454,-0.46682912841671276,-0.3332604542804849,-0.19969178014425226,0.6017202646731292,0.7352889388093619,1.0024262870818224,1.269563635354283,0.7352889388093619,0.46815159053690136,0.46815159053690136,0.20101424226444087,-0.0661231060080244,0.46815159053690136,0.46815159053690136,0.46815159053690136,-0.19969178014425226,-0.46682912841671276,-0.46682912841671276,-0.19969178014425226,-0.6003978025529454,-0.0661231060080244,0.33458291640066873,0.8688576129455945,1.135994961218055,1.4031323094905155,1.269563635354283,0.46815159053690136,0.46815159053690136,1.0024262870818224,0.20101424226444087,0.7352889388093619,0.6017202646731292,-0.733966476689178,0.7352889388093619,0.8688576129455945,0.7352889388093619,0.7352889388093619,-0.0661231060080244,-0.19969178014425226,-0.6003978025529454,-1.0011038249616386,-0.8675351508254059,1.5367009836267482,-0.3332604542804849,0.46815159053690136,2.7388190508528227,0.20101424226444087,1.0024262870818224,0.46815159053690136,0.8688576129455945,1.0024262870818224,1.4031323094905155,1.5367009836267482,1.8038383318992086,1.8038383318992086,1.670269657762976,1.269563635354283,1.0024262870818224,0.7352889388093619,0.6017202646731292,0.46815159053690136,0.33458291640066873,0.20101424226444087,-0.3332604542804849,-0.0661231060080244,-0.3332604542804849,0.20101424226444087,0.33458291640066873,0.8688576129455945,0.46815159053690136,-0.0661231060080244,0.20101424226444087
1.3772744522931288,-1.032624444982037,-1.032624444982037,-1.568157533265405,-1.568157533265405,-1.4342742611945654,-1.300390989123721,-1.568157533265405,-0.8987411729111926,-0.8987411729111926,-0.49709135669866417,-0.8987411729111926,-1.032624444982037,-0.8987411729111926,-1.032624444982037,-1.4342742611945654,-1.300390989123721,-1.568157533265405,-1.9698073494779336,-1.9698073494779336,-1.835924077407089,-2.2375738936196177,-1.7020408053362495,-1.1665077170528766,-0.8987411729111926,-1.300390989123721,-0.3632080846278245,-0.6309746287695085,-0.49709135669866417,-0.3632080846278245,-0.22932481255698012,0.573974819868072,0.7078580919389164,0.9756246360806005,1.2433911802222846,0.7078580919389164,0.44009154779723236,0.44009154779723236,0.17232500365554831,-0.09544154048614047,0.44009154779723236,0.44009154779723236,0.44009154779723236,-0.22932481255698012,-0.49709135669866417,-0.49709135669866417,-0.22932481255698012,-0.6309746287695085,-0.09544154048614047,0.306208275726388,0.8417413640097607,1.1095079081514447,1.3772744522931288,1.2433911802222846,0.44009154779723236,0.44009154779723236,0.9756246360806005,0.17232500365554831,0.7078580919389164,0.573974819868072,-0.764857900840353,0.7078580919389164,0.8417413640097607,0.7078580919389164,0.7078580919389164,-0.09544154048614047,-0.22932481255698012,-0.6309746287695085,-1.032624444982037,-0.8987411729111926,1.5111577243639733,-0.3632080846278245,0.44009154779723236,2.716107173001554,0.17232500365554831,0.9756246360806005,0.44009154779723236,0.8417413640097607,0.9756246360806005,1.3772744522931288,1.5111577243639733,1.7789242685056572,1.7789242685056572,1.645040996434813,1.2433911802222846,0.9756246360806005,0.7078580919389164,0.573974819868072,0.44009154779723236,0.306208275726388,0.17232500365554831,-0.3632080846278245,-0.09544154048614047,-0.3632080846278245,0.17232500365554831,0.306208275726388,0.8417413640097607,0.44009154779723236,-0.09544154048614047,0.17232500365554831,0.7078580919389164
